referrer,views_total,views_unique
Google,345,210
gitblit.com,276,65
github.com,118,36
DuckDuckGo,36,35
Bing,30,21
cn.bing.com,23,14
groups.google.com,15,1
Yahoo,12,1
Baidu,11,5
gitee.com,8,8
