time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-03 00:00:00+00:00,3147,25,54,30
2025-12-04 00:00:00+00:00,26,8,41,26
2025-12-05 00:00:00+00:00,71,46,34,26
2025-12-06 00:00:00+00:00,3158,15,15,9
2025-12-07 00:00:00+00:00,36,15,10,10
2025-12-08 00:00:00+00:00,54,26,80,26
2025-12-09 00:00:00+00:00,2447,31,33,21
2025-12-10 00:00:00+00:00,6254,16,56,25
2025-12-11 00:00:00+00:00,3166,23,17,13
2025-12-12 00:00:00+00:00,230,19,64,26
2025-12-13 00:00:00+00:00,3165,20,14,10
2025-12-14 00:00:00+00:00,4952,12,17,12
2025-12-15 00:00:00+00:00,39,15,29,22
2025-12-16 00:00:00+00:00,6294,15,49,27
2025-12-17 00:00:00+00:00,2,1,4,4
