url_path,views_total,views_unique
/gitblit-org/gitblit,418,229
/gitblit-org/gitblit/issues/1384,230,213
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,183,37
/gitblit-org/gitblit/tree/master/src/main/java,143,50
/gitblit-org/gitblit/tree/master/src,121,46
/gitblit-org/gitblit/tree/master/src/main,115,40
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,111,18
/gitblit-org/gitblit/releases,76,52
/gitblit-org/gitblit/issues,66,25
/gitblit-org/gitblit/releases/tag/v1.9.3,43,30
