url_path,views_total,views_unique
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,194,19
/gitblit-org/gitblit,191,153
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,154,29
/gitblit-org/gitblit/tree/master/src/main/java,140,37
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,114,18
/gitblit-org/gitblit/tree/master/src,99,33
/gitblit-org/gitblit/tree/master/src/main,86,30
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HtpasswdAuthProvider.java,80,16
/gitblit-org/gitblit/issues/461,73,60
/gitblit-org/gitblit/releases,69,45
