referrer,views_total,views_unique
Google,261,172
gitblit.com,259,40
github.com,71,18
cn.bing.com,22,8
awesome-selfhosted.net,15,1
yandex.ru,13,12
Bing,12,11
DuckDuckGo,8,4
stackoverflow.com,6,4
Baidu,5,4
