referrer,views_total,views_unique
Google,179,98
gitblit.com,89,14
github.com,24,14
DuckDuckGo,11,3
html.duckduckgo.com,6,1
Bing,5,5
yandex.ru,4,4
ya.ru,4,4
Baidu,3,2
vgitcentral.marvell.com,3,1
