time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-12 00:00:00+00:00,28,10,51,37
2025-10-13 00:00:00+00:00,44,16,58,28
2025-10-14 00:00:00+00:00,34,18,59,33
2025-10-15 00:00:00+00:00,63,23,39,19
2025-10-16 00:00:00+00:00,55,29,27,17
2025-10-17 00:00:00+00:00,46,18,30,25
2025-10-18 00:00:00+00:00,47,22,15,14
2025-10-19 00:00:00+00:00,2043,18,15,15
2025-10-20 00:00:00+00:00,41,20,65,35
2025-10-21 00:00:00+00:00,2984,24,183,101
2025-10-22 00:00:00+00:00,54,21,116,75
2025-10-23 00:00:00+00:00,3162,20,83,35
2025-10-24 00:00:00+00:00,45,21,71,30
2025-10-25 00:00:00+00:00,36,14,33,23
2025-10-26 00:00:00+00:00,3,2,3,2
