url_path,views_total,views_unique
/gitblit-org/gitblit,188,132
/gitblit-org/gitblit/tree/master/src,47,17
/gitblit-org/gitblit/releases,39,34
/gitblit-org/gitblit/issues/461,39,30
/gitblit-org/gitblit/issues,37,15
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,35,10
/gitblit-org/gitblit/tree/master/src/main,34,13
/gitblit-org/gitblit/commits/master,28,4
/gitblit-org/gitblit/tree/master/src/main/java,26,10
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/utils/JGitUtils.java,26,3
