url_path,views_total,views_unique
/gitblit-org/gitblit,108,73
/gitblit-org/gitblit/releases,39,31
/gitblit-org/gitblit/issues,24,12
/gitblit-org/gitblit/tree/master/src/main,20,8
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/tickets/QueryBuilder.java,18,5
/gitblit-org/gitblit/tree/master/src,16,9
/gitblit-org/gitblit/tree/master/src/main/java,14,8
/gitblit-org/gitblit/releases/tag/v1.10.0,11,9
/gitblit-org/gitblit/pulls,10,6
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,7,6
