time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-15 00:00:00+00:00,5.0,4.0,148,44
2024-03-16 00:00:00+00:00,8.0,5.0,63,15
2024-03-17 00:00:00+00:00,4.0,4.0,18,14
2024-03-18 00:00:00+00:00,2.0,2.0,129,54
2024-03-19 00:00:00+00:00,4.0,4.0,62,42
2024-03-20 00:00:00+00:00,2.0,2.0,169,55
2024-03-21 00:00:00+00:00,9.0,8.0,123,64
2024-03-22 00:00:00+00:00,4.0,4.0,243,57
2024-03-23 00:00:00+00:00,6.0,3.0,43,25
2024-03-24 00:00:00+00:00,3.0,3.0,22,14
2024-03-25 00:00:00+00:00,5.0,5.0,81,31
2024-03-26 00:00:00+00:00,21.0,5.0,259,66
2024-03-27 00:00:00+00:00,5.0,4.0,89,41
2024-03-28 00:00:00+00:00,4.0,4.0,145,32
2024-03-29 00:00:00+00:00,,,1,1
