time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-04 00:00:00+00:00,1.0,1.0,14,9
2024-08-05 00:00:00+00:00,1.0,1.0,43,28
2024-08-06 00:00:00+00:00,2.0,2.0,101,34
2024-08-07 00:00:00+00:00,2.0,2.0,66,26
2024-08-08 00:00:00+00:00,1.0,1.0,239,46
2024-08-09 00:00:00+00:00,2.0,2.0,65,26
2024-08-10 00:00:00+00:00,4.0,4.0,25,16
2024-08-11 00:00:00+00:00,1.0,1.0,21,15
2024-08-12 00:00:00+00:00,,,112,36
2024-08-13 00:00:00+00:00,3.0,2.0,60,39
2024-08-14 00:00:00+00:00,1.0,1.0,105,35
2024-08-15 00:00:00+00:00,2.0,1.0,66,32
2024-08-16 00:00:00+00:00,9.0,5.0,142,46
2024-08-17 00:00:00+00:00,2.0,2.0,51,18
2024-08-18 00:00:00+00:00,,,2,2
