referrer,views_total,views_unique
Google,490,206
gitblit.com,279,44
github.com,57,15
Bing,19,10
cn.bing.com,12,7
yandex.ru,6,5
DuckDuckGo,4,3
search.brave.com,4,2
Baidu,2,2
quora.com,1,1
