referrer,views_total,views_unique
Google,337,124
gitblit.com,205,63
github.com,49,11
Bing,41,8
Baidu,20,15
yandex.ru,15,11
stackoverflow.com,13,3
cn.bing.com,8,7
DuckDuckGo,5,4
blog.51cto.com,2,2
