time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-03 00:00:00+00:00,3,3,45,14
2023-09-04 00:00:00+00:00,4,4,97,49
2023-09-05 00:00:00+00:00,3,2,266,61
2023-09-06 00:00:00+00:00,3,3,94,46
2023-09-07 00:00:00+00:00,5,3,73,42
2023-09-08 00:00:00+00:00,8,7,184,41
2023-09-09 00:00:00+00:00,7,4,24,18
2023-09-10 00:00:00+00:00,2,1,47,18
2023-09-11 00:00:00+00:00,10,5,96,54
2023-09-12 00:00:00+00:00,4,4,79,48
2023-09-13 00:00:00+00:00,5,5,104,40
2023-09-14 00:00:00+00:00,3,3,147,58
2023-09-15 00:00:00+00:00,8,7,89,53
2023-09-16 00:00:00+00:00,9,6,47,16
