referrer,views_total,views_unique
Google,577,236
gitblit.com,304,59
github.com,123,29
Bing,37,17
DuckDuckGo,33,17
cn.bing.com,24,12
intellipaat.com,19,1
gitee.com,10,5
stackoverflow.com,7,4
Baidu,4,4
