referrer,views_total,views_unique
gitblit.com,176,42
Google,175,99
github.com,73,17
cn.bing.com,25,12
Bing,19,14
yandex.ru,14,11
DuckDuckGo,14,1
Baidu,13,8
m.baidu.com,2,2
quora.com,2,2
