url_path,views_total,views_unique
/gitblit-org/gitblit,315,198
/gitblit-org/gitblit/tree/master/src,133,39
/gitblit-org/gitblit/tree/master/src/main,104,30
/gitblit-org/gitblit/releases,85,53
/gitblit-org/gitblit/issues/461,83,74
/gitblit-org/gitblit/issues,71,39
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,68,17
/gitblit-org/gitblit/tree/master/src/main/java,54,18
/gitblit-org/gitblit/releases/tag/v1.9.3,39,31
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/GitBlitServer.java,32,3
