url_path,views_total,views_unique
/gitblit-org/gitblit,225,173
/gitblit-org/gitblit/issues/461,71,59
/gitblit-org/gitblit/tree/master/src,57,21
/gitblit-org/gitblit/pull/1411/commits/9b4afad6f4be212474809533ec2c280cce86501a,53,24
/gitblit-org/gitblit/releases,45,36
/gitblit-org/gitblit/tree/master/src/main,44,15
/gitblit-org/gitblit/issues,42,26
/gitblit-org/gitblit/issues/533,27,24
/gitblit-org/gitblit/tree/master/src/main/java,27,10
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,21,5
