url_path,views_total,views_unique
/gitblit-org/gitblit,248,161
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,235,29
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,220,25
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,151,24
/gitblit-org/gitblit/tree/master/src/main/java,142,38
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HtpasswdAuthProvider.java,107,18
/gitblit-org/gitblit/tree/master/src,104,37
/gitblit-org/gitblit/tree/master/src/main,94,31
/gitblit-org/gitblit/issues/461,90,73
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HttpHeaderAuthProvider.java,80,16
