url_path,views_total,views_unique
/gitblit-org/gitblit,153,121
/gitblit-org/gitblit/tree/master/src,54,21
/gitblit-org/gitblit/releases,51,40
/gitblit-org/gitblit/tree/master/src/main,36,11
/gitblit-org/gitblit/issues/461,33,31
/gitblit-org/gitblit/releases/tag/v1.9.3,30,24
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,26,5
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/models/RepositoryModel.java,26,3
/gitblit-org/gitblit/issues,24,15
/gitblit-org/gitblit/tree/master/src/main/java,19,8
