url_path,views_total,views_unique
/gitblit-org/gitblit,198,139
/gitblit-org/gitblit/tree/master/src,65,22
/gitblit-org/gitblit/tree/master/src/main/java,50,13
/gitblit-org/gitblit/tree/master/src/main,48,16
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,41,12
/gitblit-org/gitblit/issues,35,19
/gitblit-org/gitblit/releases,33,30
/gitblit-org/gitblit/issues/461,32,30
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/utils/JGitUtils.java,30,4
/gitblit-org/gitblit/commits/master,29,4
