url_path,views_total,views_unique
/gitblit-org/gitblit,149,113
/gitblit-org/gitblit/releases,49,40
/gitblit-org/gitblit/tree/master/src,34,14
/gitblit-org/gitblit/issues/461,30,24
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/models/RepositoryModel.java,30,5
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,27,5
/gitblit-org/gitblit/issues,21,12
/gitblit-org/gitblit/releases/tag/v1.9.3,19,14
/gitblit-org/gitblit/tree/master/src/main,19,8
/gitblit-org/gitblit/issues/1384,13,12
