referrer,views_total,views_unique
Google,248,129
gitblit.com,192,55
github.com,34,19
DuckDuckGo,25,8
cn.bing.com,22,14
Bing,22,11
chatgpt.com,12,4
Baidu,7,5
ya.ru,4,3
yandex.ru,3,2
