url_path,views_total,views_unique
/gitblit-org/gitblit,220,152
/gitblit-org/gitblit/tree/master/src,60,24
/gitblit-org/gitblit/releases,41,37
/gitblit-org/gitblit/tree/master/src/main,41,16
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/RepositoryManager.java,41,1
/gitblit-org/gitblit/issues/461,36,27
/gitblit-org/gitblit/issues,35,18
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,35,11
/gitblit-org/gitblit/commits/master,33,6
/gitblit-org/gitblit/tree/master/src/main/java,30,13
