url_path,views_total,views_unique
/gitblit-org/gitblit,218,172
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,196,20
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,151,29
/gitblit-org/gitblit/tree/master/src/main/java,140,37
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,130,19
/gitblit-org/gitblit/tree/master/src,111,36
/gitblit-org/gitblit/tree/master/src/main,91,31
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HtpasswdAuthProvider.java,84,17
/gitblit-org/gitblit/issues/461,78,65
/gitblit-org/gitblit/releases,77,52
