url_path,views_total,views_unique
/gitblit-org/gitblit,231,152
/gitblit-org/gitblit/pull/1411/commits/9b4afad6f4be212474809533ec2c280cce86501a,120,31
/gitblit-org/gitblit/issues/461,71,65
/gitblit-org/gitblit/tree/master/src,70,23
/gitblit-org/gitblit/releases,60,43
/gitblit-org/gitblit/issues,60,30
/gitblit-org/gitblit/tree/master/src/main,45,13
/gitblit-org/gitblit/tree/master/src/main/java,43,11
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,40,10
/gitblit-org/gitblit/issues/1384,29,26
