referrer,views_total,views_unique
Google,395,190
gitblit.com,354,69
github.com,203,39
Bing,30,15
DuckDuckGo,25,15
cn.bing.com,18,10
yandex.ru,14,13
dawnarc.com,5,1
stackoverflow.com,4,2
ecosia.org,3,3
