url_path,views_total,views_unique
/gitblit-org/gitblit,218,150
/gitblit-org/gitblit/releases,69,49
/gitblit-org/gitblit/tree/master/src,59,22
/gitblit-org/gitblit/tree/master/src/main,57,16
/gitblit-org/gitblit/issues,55,18
/gitblit-org/gitblit/issues/461,39,30
/gitblit-org/gitblit/tree/master/src/main/java,39,11
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/RepositoryManager.java,28,3
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,23,6
/gitblit-org/gitblit/releases/tag/v1.9.3,17,11
