time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-18 00:00:00+00:00,11.0,4.0,76,18
2023-02-19 00:00:00+00:00,17.0,4.0,86,22
2023-02-20 00:00:00+00:00,13.0,3.0,165,61
2023-02-21 00:00:00+00:00,16.0,9.0,131,64
2023-02-22 00:00:00+00:00,12.0,5.0,160,62
2023-02-23 00:00:00+00:00,16.0,4.0,107,54
2023-02-24 00:00:00+00:00,8.0,4.0,81,46
2023-02-25 00:00:00+00:00,29.0,4.0,41,14
2023-02-26 00:00:00+00:00,16.0,2.0,46,20
2023-02-27 00:00:00+00:00,6.0,5.0,137,71
2023-02-28 00:00:00+00:00,1.0,1.0,166,50
2023-03-01 00:00:00+00:00,4.0,4.0,163,68
2023-03-02 00:00:00+00:00,9.0,5.0,159,63
2023-03-03 00:00:00+00:00,3.0,3.0,123,71
2023-03-04 00:00:00+00:00,,,2,2
