url_path,views_total,views_unique
/gitblit-org/gitblit,134,105
/gitblit-org/gitblit/releases,45,38
/gitblit-org/gitblit/tree/master/src,39,14
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/models/RepositoryModel.java,30,5
/gitblit-org/gitblit/issues/461,29,27
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,24,4
/gitblit-org/gitblit/releases/tag/v1.9.3,21,17
/gitblit-org/gitblit/tree/master/src/main,18,6
/gitblit-org/gitblit/issues,14,8
/gitblit-org/gitblit/issues/704,13,9
