referrer,views_total,views_unique
gitblit.com,145,37
Google,90,44
chatgpt.com,50,4
github.com,31,10
cn.bing.com,11,6
Bing,8,4
search.brave.com,5,2
Baidu,4,4
gitee.com,4,3
yandex.ru,3,2
