time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-05 00:00:00+00:00,12.0,7.0,72,22
2025-06-06 00:00:00+00:00,7.0,4.0,37,16
2025-06-07 00:00:00+00:00,8.0,2.0,31,12
2025-06-08 00:00:00+00:00,3.0,1.0,19,6
2025-06-09 00:00:00+00:00,6.0,3.0,45,21
2025-06-10 00:00:00+00:00,1.0,1.0,79,25
2025-06-11 00:00:00+00:00,3.0,3.0,77,30
2025-06-12 00:00:00+00:00,37.0,14.0,53,26
2025-06-13 00:00:00+00:00,80.0,22.0,59,23
2025-06-14 00:00:00+00:00,65.0,19.0,129,60
2025-06-15 00:00:00+00:00,41.0,10.0,45,13
2025-06-16 00:00:00+00:00,43.0,6.0,111,28
2025-06-17 00:00:00+00:00,5.0,3.0,175,25
2025-06-18 00:00:00+00:00,3.0,1.0,81,25
2025-06-19 00:00:00+00:00,,,30,4
