url_path,views_total,views_unique
/gitblit-org/gitblit,241,173
/gitblit-org/gitblit/issues/461,65,60
/gitblit-org/gitblit/pull/1411/commits/9b4afad6f4be212474809533ec2c280cce86501a,61,26
/gitblit-org/gitblit/tree/master/src,56,20
/gitblit-org/gitblit/issues,53,27
/gitblit-org/gitblit/releases,44,37
/gitblit-org/gitblit/tree/master/src/main,40,14
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,30,6
/gitblit-org/gitblit/releases/tag/v1.9.3,27,20
/gitblit-org/gitblit/tree/master/src/main/java,25,10
