url_path,views_total,views_unique
/gitblit-org/gitblit,420,248
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,270,42
/gitblit-org/gitblit/issues/1384,259,237
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,209,25
/gitblit-org/gitblit/tree/master/src/main/java,165,56
/gitblit-org/gitblit/tree/master/src/main,115,39
/gitblit-org/gitblit/tree/master/src,114,43
/gitblit-org/gitblit/releases,89,61
/gitblit-org/gitblit/issues,82,35
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,75,18
