referrer,views_total,views_unique
Google,406,228
github.com,193,60
gitblit-org.github.io,155,56
DuckDuckGo,94,90
Bing,66,48
cn.bing.com,39,25
link.csdn.net,22,6
yandex.ru,18,16
search.brave.com,14,5
Baidu,13,13
