referrer,views_total,views_unique
Google,244,136
gitblit.com,138,46
github.com,56,17
chatgpt.com,19,5
cn.bing.com,13,11
DuckDuckGo,12,4
Bing,8,5
yandex.ru,6,6
ya.ru,4,3
link.zhihu.com,4,2
