url_path,views_total,views_unique
/gitblit-org/gitblit,224,155
/gitblit-org/gitblit/tree/master/src,55,21
/gitblit-org/gitblit/issues,45,19
/gitblit-org/gitblit/releases,42,39
/gitblit-org/gitblit/issues/461,37,28
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/RepositoryManager.java,35,1
/gitblit-org/gitblit/tree/master/src/main,33,13
/gitblit-org/gitblit/commits/master,30,5
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,29,9
/gitblit-org/gitblit/releases/tag/v1.9.3,26,18
