url_path,views_total,views_unique
/gitblit-org/gitblit,107,90
/gitblit-org/gitblit/releases,36,31
/gitblit-org/gitblit/issues,24,10
/gitblit-org/gitblit/releases/tag/v1.10.0,13,11
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/fisheye.groovy,13,7
/gitblit-org/gitblit/tree/master/src/main,10,8
/gitblit-org/gitblit/tree/master/src,10,7
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,7,4
/gitblit-org/gitblit/issues/533,6,5
/gitblit-org/gitblit/tree/master/src/main/java,6,5
