time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-22 00:00:00+00:00,1.0,1.0,30,15
2024-09-23 00:00:00+00:00,1.0,1.0,70,33
2024-09-24 00:00:00+00:00,3.0,3.0,47,31
2024-09-25 00:00:00+00:00,1.0,1.0,111,38
2024-09-26 00:00:00+00:00,3.0,3.0,75,31
2024-09-27 00:00:00+00:00,,,65,26
2024-09-28 00:00:00+00:00,6.0,3.0,194,34
2024-09-29 00:00:00+00:00,,,46,19
2024-09-30 00:00:00+00:00,1.0,1.0,56,35
2024-10-01 00:00:00+00:00,2.0,1.0,79,35
2024-10-02 00:00:00+00:00,,,36,29
2024-10-03 00:00:00+00:00,4.0,4.0,82,35
2024-10-04 00:00:00+00:00,,,48,31
2024-10-05 00:00:00+00:00,2.0,2.0,23,9
