referrer,views_total,views_unique
Google,379,182
gitblit.com,341,51
github.com,65,17
Bing,65,11
cn.bing.com,51,13
DuckDuckGo,12,5
Yahoo,12,1
linuxidc.com,6,2
ya.ru,4,3
stackoverflow.com,3,2
