referrer,views_total,views_unique
Google,209,108
gitblit.com,163,34
github.com,27,10
DuckDuckGo,11,3
html.duckduckgo.com,6,1
Bing,4,4
Baidu,3,3
yandex.ru,3,3
ya.ru,3,3
stackoverflow.com,3,2
