time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-16 00:00:00+00:00,19.0,19.0,165,34
2022-12-17 00:00:00+00:00,7.0,4.0,87,30
2022-12-18 00:00:00+00:00,,,114,19
2022-12-19 00:00:00+00:00,25.0,23.0,117,66
2022-12-20 00:00:00+00:00,62.0,45.0,89,39
2022-12-21 00:00:00+00:00,72.0,48.0,112,53
2022-12-22 00:00:00+00:00,22.0,20.0,82,46
2022-12-23 00:00:00+00:00,5.0,5.0,106,45
2022-12-24 00:00:00+00:00,4.0,1.0,36,15
2022-12-25 00:00:00+00:00,,,36,15
2022-12-26 00:00:00+00:00,43.0,29.0,105,47
2022-12-27 00:00:00+00:00,69.0,48.0,84,41
2022-12-28 00:00:00+00:00,22.0,15.0,101,45
2022-12-29 00:00:00+00:00,8.0,4.0,93,41
