referrer,views_total,views_unique
Google,190,122
gitblit.com,151,53
github.com,37,17
cn.bing.com,28,12
Bing,22,12
Baidu,16,12
DuckDuckGo,14,5
yandex.ru,4,3
ya.ru,3,3
qwant.com,2,2
