time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-24 00:00:00+00:00,63,36,144.0,44.0
2023-03-25 00:00:00+00:00,72,38,55.0,19.0
2023-03-26 00:00:00+00:00,19,16,71.0,18.0
2023-03-27 00:00:00+00:00,2,1,129.0,55.0
2023-03-28 00:00:00+00:00,1,1,229.0,74.0
2023-03-29 00:00:00+00:00,2,2,136.0,52.0
2023-03-30 00:00:00+00:00,4,4,160.0,47.0
2023-03-31 00:00:00+00:00,9,3,171.0,36.0
2023-04-01 00:00:00+00:00,18,14,45.0,17.0
2023-04-02 00:00:00+00:00,66,38,27.0,17.0
2023-04-03 00:00:00+00:00,74,39,189.0,56.0
2023-04-04 00:00:00+00:00,20,17,191.0,58.0
2023-04-05 00:00:00+00:00,3,3,124.0,60.0
2023-04-06 00:00:00+00:00,12,8,119.0,51.0
2023-04-07 00:00:00+00:00,1,1,,
