referrer,views_total,views_unique
gitblit.com,70,30
Google,55,48
github.com,12,8
Baidu,9,7
Bing,9,7
qianwen.com,8,3
doubao.com,4,3
developer.aliyun.com,2,1
kagi.com,2,1
DuckDuckGo,1,1
