referrer,views_total,views_unique
Google,364,180
gitblit.com,223,59
stackoverflow.com,63,4
github.com,38,19
cn.bing.com,21,9
Bing,8,7
DuckDuckGo,7,6
yandex.ru,5,5
cnblogs.com,4,2
groups.google.com,3,3
