referrer,views_total,views_unique
Google,322,163
gitblit.com,315,52
github.com,100,25
cn.bing.com,28,14
Bing,19,12
awesome-selfhosted.net,15,1
yandex.ru,14,13
DuckDuckGo,8,3
stackoverflow.com,6,5
Baidu,4,4
