referrer,views_total,views_unique
Google,372,141
gitblit.com,121,49
github.com,58,14
Bing,40,7
Baidu,21,16
yandex.ru,15,11
gitee.com,13,1
cn.bing.com,9,8
stackoverflow.com,6,2
DuckDuckGo,4,3
