url_path,views_total,views_unique
/gitblit-org/gitblit,431,242
/gitblit-org/gitblit/issues/1384,250,229
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,153,32
/gitblit-org/gitblit/tree/master/src/main/java,120,44
/gitblit-org/gitblit/tree/master/src,116,45
/gitblit-org/gitblit/tree/master/src/main,110,39
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,97,13
/gitblit-org/gitblit/issues,95,30
/gitblit-org/gitblit/releases,78,54
/gitblit-org/gitblit/releases/tag/v1.9.3,42,30
