referrer,views_total,views_unique
gitblit.com,382,55
Google,356,188
github.com,67,18
cn.bing.com,35,14
Bing,25,11
cnblogs.com,21,3
yandex.ru,10,10
jvndb.jvn.jp,8,4
DuckDuckGo,5,5
groups.google.com,5,3
