time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-11 00:00:00+00:00,6,1,24,17
2025-07-12 00:00:00+00:00,17,8,21,6
2025-07-13 00:00:00+00:00,18,8,14,10
2025-07-14 00:00:00+00:00,16,6,46,27
2025-07-15 00:00:00+00:00,18,10,64,26
2025-07-16 00:00:00+00:00,23,12,36,21
2025-07-17 00:00:00+00:00,15,8,40,25
2025-07-18 00:00:00+00:00,15,6,30,22
2025-07-19 00:00:00+00:00,17,8,34,5
2025-07-20 00:00:00+00:00,14,7,8,8
2025-07-21 00:00:00+00:00,24,10,22,15
2025-07-22 00:00:00+00:00,19,8,48,22
2025-07-23 00:00:00+00:00,19,7,15,10
2025-07-24 00:00:00+00:00,22,9,140,22
2025-07-25 00:00:00+00:00,1,1,2,1
