url_path,views_total,views_unique
/gitblit-org/gitblit,229,153
/gitblit-org/gitblit/issues,80,27
/gitblit-org/gitblit/issues/461,79,67
/gitblit-org/gitblit/releases,76,51
/gitblit-org/gitblit/tree/master/src,64,22
/gitblit-org/gitblit/tree/master/src/main,46,16
/gitblit-org/gitblit/tree/master/src/main/java,37,12
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,34,9
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/PluginManager.java,22,1
/gitblit-org/gitblit/issues/533,17,16
