time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-26 00:00:00+00:00,3.0,3.0,151,51
2023-10-27 00:00:00+00:00,6.0,6.0,144,44
2023-10-28 00:00:00+00:00,11.0,8.0,40,17
2023-10-29 00:00:00+00:00,5.0,5.0,32,11
2023-10-30 00:00:00+00:00,6.0,6.0,324,59
2023-10-31 00:00:00+00:00,26.0,9.0,229,64
2023-11-01 00:00:00+00:00,7.0,6.0,253,49
2023-11-02 00:00:00+00:00,5.0,4.0,126,47
2023-11-03 00:00:00+00:00,1.0,1.0,113,51
2023-11-04 00:00:00+00:00,14.0,9.0,106,22
2023-11-05 00:00:00+00:00,4.0,3.0,65,15
2023-11-06 00:00:00+00:00,10.0,9.0,184,41
2023-11-07 00:00:00+00:00,8.0,8.0,112,56
2023-11-08 00:00:00+00:00,3.0,3.0,272,54
2023-11-09 00:00:00+00:00,,,1,1
