referrer,views_total,views_unique
Google,278,180
gitblit.com,176,41
github.com,108,29
DuckDuckGo,36,23
Bing,13,11
yandex.ru,11,11
stackoverflow.com,8,3
cn.bing.com,6,5
search.brave.com,6,4
selfhosted.libhunt.com,6,1
