url_path,views_total,views_unique
/gitblit-org/gitblit,213,139
/gitblit-org/gitblit/pull/1411/commits/9b4afad6f4be212474809533ec2c280cce86501a,85,28
/gitblit-org/gitblit/issues/461,74,66
/gitblit-org/gitblit/releases,56,40
/gitblit-org/gitblit/issues,54,29
/gitblit-org/gitblit/tree/master/src,51,17
/gitblit-org/gitblit/issues/533,27,23
/gitblit-org/gitblit/tree/master/src/main,27,9
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,27,6
/gitblit-org/gitblit/tree/master/src/main/java,24,7
