url_path,views_total,views_unique
/gitblit-org/gitblit,216,151
/gitblit-org/gitblit/pull/1411/commits/9b4afad6f4be212474809533ec2c280cce86501a,70,30
/gitblit-org/gitblit/issues/461,62,54
/gitblit-org/gitblit/issues,55,29
/gitblit-org/gitblit/releases,44,36
/gitblit-org/gitblit/tree/master/src,38,14
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,27,5
/gitblit-org/gitblit/tree/master/src/main,26,9
/gitblit-org/gitblit/releases/tag/v1.9.3,25,19
/gitblit-org/gitblit/tree/master/src/main/java,18,7
