url_path,views_total,views_unique
/gitblit-org/gitblit,410,232
/gitblit-org/gitblit/issues/1384,237,221
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,230,36
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,171,22
/gitblit-org/gitblit/tree/master/src/main/java,139,46
/gitblit-org/gitblit/tree/master/src,107,38
/gitblit-org/gitblit/tree/master/src/main,94,30
/gitblit-org/gitblit/releases,92,59
/gitblit-org/gitblit/issues,75,29
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/authority,59,12
