referrer,views_total,views_unique
Google,583,241
gitblit.com,175,59
github.com,89,23
Bing,30,13
stackoverflow.com,10,5
cnblogs.com,9,6
cn.bing.com,7,7
groups.google.com,6,3
portalworkedexamples.herokuapp.com,5,2
yandex.ru,4,4
