time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-06 00:00:00+00:00,53.0,30.0,115,27
2023-05-07 00:00:00+00:00,64.0,39.0,76,14
2023-05-08 00:00:00+00:00,22.0,21.0,107,50
2023-05-09 00:00:00+00:00,5.0,5.0,134,47
2023-05-10 00:00:00+00:00,3.0,2.0,128,49
2023-05-11 00:00:00+00:00,4.0,3.0,140,51
2023-05-12 00:00:00+00:00,3.0,3.0,91,54
2023-05-13 00:00:00+00:00,6.0,3.0,160,24
2023-05-14 00:00:00+00:00,35.0,22.0,40,14
2023-05-15 00:00:00+00:00,66.0,46.0,118,66
2023-05-16 00:00:00+00:00,61.0,39.0,143,41
2023-05-17 00:00:00+00:00,21.0,21.0,172,49
2023-05-18 00:00:00+00:00,37.0,35.0,121,52
2023-05-19 00:00:00+00:00,59.0,37.0,108,44
2023-05-20 00:00:00+00:00,,,2,1
