url_path,views_total,views_unique
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,280,26
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,249,30
/gitblit-org/gitblit,245,165
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,177,24
/gitblit-org/gitblit/tree/master/src/main/java,159,40
/gitblit-org/gitblit/tree/master/src,124,37
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HtpasswdAuthProvider.java,119,18
/gitblit-org/gitblit/tree/master/src/main,117,34
/gitblit-org/gitblit/issues/461,93,74
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HttpHeaderAuthProvider.java,88,16
