time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-23 00:00:00+00:00,8,6,18.0,11.0
2025-06-24 00:00:00+00:00,3,3,27.0,23.0
2025-06-25 00:00:00+00:00,5,3,38.0,25.0
2025-06-26 00:00:00+00:00,3,3,42.0,26.0
2025-06-27 00:00:00+00:00,10,5,81.0,37.0
2025-06-28 00:00:00+00:00,1,1,21.0,14.0
2025-06-29 00:00:00+00:00,37,8,35.0,24.0
2025-06-30 00:00:00+00:00,6,4,47.0,28.0
2025-07-01 00:00:00+00:00,10,7,56.0,39.0
2025-07-02 00:00:00+00:00,17,5,63.0,38.0
2025-07-03 00:00:00+00:00,48,14,99.0,37.0
2025-07-04 00:00:00+00:00,16,7,133.0,32.0
2025-07-05 00:00:00+00:00,8,4,30.0,15.0
2025-07-06 00:00:00+00:00,9,3,21.0,8.0
2025-07-07 00:00:00+00:00,3,1,,
