referrer,views_total,views_unique
gitblit.com,339,54
Google,292,122
github.com,120,19
cn.bing.com,56,12
developer.aliyun.com,36,1
Bing,15,10
Baidu,8,8
quora.com,8,2
yandex.ru,6,4
tabnine.com,6,1
