url_path,views_total,views_unique
/gitblit-org/gitblit,198,128
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/RepositoryManager.java,60,1
/gitblit-org/gitblit/tree/master/src,46,20
/gitblit-org/gitblit/tree/master/src/main,35,12
/gitblit-org/gitblit/releases,33,29
/gitblit-org/gitblit/issues/461,29,22
/gitblit-org/gitblit/issues,26,14
/gitblit-org/gitblit/releases/tag/v1.9.3,23,16
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/wicket/panels/RepositoryNamePanel.java,23,1
/gitblit-org/gitblit/tree/master/src/main/java,21,10
