referrer,views_total,views_unique
Google,2312,222
github.com,444,33
gitblit.com,287,68
cn.bing.com,30,20
Bing,21,14
DuckDuckGo,16,12
stackoverflow.com,9,2
openhub.net,7,1
yandex.ru,5,3
cloud.tencent.com,4,1
